location,date,total_cases,total_deaths,death_infected_rate
India,2022-08-29,44415723,527799,1.18832
India,2022-08-30,44415723,527799,1.18832
India,2022-08-31,44436339,527911,1.18802
India,2022-09-01,44442507,527932,1.18790
India,2022-09-02,44449726,527965,1.18778
India,2022-09-03,44456535,527991,1.18766
India,2022-09-04,44462445,528007,1.18753
India,2022-09-05,44466862,528030,1.18747
India,2022-09-06,44469661,528057,1.18745
India,2022-09-07,44478636,528090,1.18729
India,2022-09-08,44484729,528121,1.18720
India,2022-09-09,44490283,528139,1.18709
India,2022-09-10,44495359,528150,1.18698
India,2022-09-11,44500580,528165,1.18687
India,2022-09-12,44502363,528185,1.18687
India,2022-09-13,44510057,528216,1.18673
India,2022-09-14,44516479,528250,1.18664
India,2022-09-15,44522777,528273,1.18652
India,2022-09-16,44528524,528302,1.18644
India,2022-09-17,44534188,528337,1.18636
India,2022-09-18,44539046,528355,1.18627
India,2022-09-19,44543089,528370,1.18620
India,2022-09-20,44545011,528403,1.18622
India,2022-09-21,44553042,528429,1.18607
India,2022-09-22,44558425,528449,1.18597
India,2022-09-23,44563337,528487,1.18592
India,2022-09-24,44568114,528510,1.18585
India,2022-09-25,44572243,528530,1.18578
India,2022-09-26,44575473,528562,1.18577
India,2022-09-27,44579088,528584,1.18572
India,2022-09-28,44583360,528611,1.18567
India,2022-09-29,44587307,528629,1.18560
India,2022-09-30,44591112,528655,1.18556
India,2022-10-01,44594487,528673,1.18551
India,2022-10-02,44597498,528701,1.18549
India,2022-10-03,44599466,528716,1.18548
India,2022-10-04,44601892,528733,1.18545
India,2022-10-05,44604463,528745,1.18541
India,2022-10-06,44606460,528754,1.18538
India,2022-10-07,44609257,528778,1.18535
India,2022-10-08,44612013,528799,1.18533
India,2022-10-09,44614437,528814,1.18530
India,2022-10-10,44616394,528822,1.18526
India,2022-10-11,44616235,528835,1.18530
India,2022-10-12,44621319,528847,1.18519
India,2022-10-13,44623997,528857,1.18514
India,2022-10-14,44626427,528874,1.18511
India,2022-10-15,44628828,528895,1.18510
India,2022-10-16,44630888,528905,1.18506
India,2022-10-17,44632430,528913,1.18504
India,2022-10-18,44634376,528923,1.18501
India,2022-10-19,44636517,528943,1.18500
India,2022-10-20,44638636,528953,1.18497
India,2022-10-21,44640748,528957,1.18492
India,2022-10-22,44642742,528961,1.18488
India,2022-10-23,44644076,528977,1.18488
India,2022-10-24,44644938,528980,1.18486
India,2022-10-25,44645768,528981,1.18484
India,2022-10-26,44646880,528987,1.18482
India,2022-10-27,44649088,528999,1.18479
India,2022-10-28,44650662,529008,1.18477
India,2022-10-29,44652256,529016,1.18475
India,2022-10-30,44653592,529024,1.18473
India,2022-10-31,44654638,529077,1.18482
India,2022-11-01,44655828,530452,1.18787
India,2022-11-02,44655926,530461,1.18788
India,2022-11-03,44658365,530479,1.18786
India,2022-11-04,44659447,530486,1.18785
India,2022-11-05,44660579,530500,1.18785
India,2022-11-06,44661504,530509,1.18784
India,2022-11-07,44660293,530509,1.18788
India,2022-11-08,44660293,530509,1.18788
India,2022-11-09,44660293,530509,1.18788
India,2022-11-10,44664810,530520,1.18778
India,2022-11-11,44665643,530528,1.18778
India,2022-11-12,44666372,530531,1.18776
India,2022-11-13,44666924,530532,1.18775
India,2022-11-14,44667390,530533,1.18774
India,2022-11-15,44667900,530535,1.18773
India,2022-11-16,44668535,530546,1.18774
India,2022-11-17,44667967,530553,1.18777
India,2022-11-18,44669748,530570,1.18776
India,2022-11-19,44670240,530574,1.18776
India,2022-11-20,44670646,530586,1.18777
India,2022-11-21,44670940,530591,1.18778
India,2022-11-22,44671300,530596,1.18778
India,2022-11-23,44671708,530601,1.18778
India,2022-11-24,44672048,530604,1.18778
India,2022-11-25,44672442,530608,1.18777
India,2022-11-26,44672787,530612,1.18777
India,2022-11-27,44673078,530614,1.18777
India,2022-11-28,44673293,530615,1.18777
India,2022-11-29,44673567,530620,1.18777
India,2022-11-30,44673863,530622,1.18777
India,2022-12-01,44674138,530624,1.18777
India,2022-12-02,44674390,530627,1.18777
India,2022-12-03,44674616,530628,1.18776
India,2022-12-04,44674842,530630,1.18776
India,2022-12-05,44675006,530633,1.18776
India,2022-12-06,44675172,530638,1.18777
India,2022-12-07,44675413,530647,1.18778
India,2022-12-08,44675662,530653,1.18779
India,2022-12-09,44675872,530654,1.18779
India,2022-12-10,44676045,530658,1.18779
India,2022-12-11,44676045,530658,1.18779
India,2022-12-12,44676318,530658,1.18778
Italy,2020-01-31,2,NULL,NULL
Italy,2020-02-01,2,NULL,NULL
Italy,2020-02-02,2,NULL,NULL
Italy,2020-02-03,2,NULL,NULL
Italy,2020-02-04,2,NULL,NULL
Italy,2020-02-05,2,NULL,NULL
Italy,2020-02-06,2,NULL,NULL
Italy,2020-02-07,3,NULL,NULL
Italy,2020-02-08,3,NULL,NULL
Italy,2020-02-09,3,NULL,NULL
Italy,2020-02-10,3,NULL,NULL
Italy,2020-02-11,3,NULL,NULL
Italy,2020-02-12,3,NULL,NULL
Italy,2020-02-13,3,NULL,NULL
Italy,2020-02-14,3,NULL,NULL
Italy,2020-02-15,3,NULL,NULL
Italy,2020-02-16,3,NULL,NULL
Italy,2020-02-17,3,NULL,NULL
Italy,2020-02-18,3,NULL,NULL
Italy,2020-02-19,3,NULL,NULL
Italy,2020-02-20,3,NULL,NULL
Italy,2020-02-21,20,1,5.00000
Italy,2020-02-22,62,2,3.22581
Italy,2020-02-23,155,3,1.93548
Italy,2020-02-24,229,7,3.05677
Italy,2020-02-25,322,10,3.10559
Italy,2020-02-26,453,12,2.64901
Italy,2020-02-27,655,17,2.59542
Italy,2020-02-28,888,21,2.36486
Italy,2020-02-29,1128,29,2.57092
Italy,2020-03-01,1694,34,2.00708
Italy,2020-03-02,2036,52,2.55403
Italy,2020-03-03,2502,79,3.15747
Italy,2020-03-04,3089,107,3.46390
Italy,2020-03-05,3858,148,3.83618
Italy,2020-03-06,4636,197,4.24935
Italy,2020-03-07,5883,233,3.96056
Italy,2020-03-08,7375,366,4.96271
Italy,2020-03-09,9172,463,5.04797
Italy,2020-03-10,10149,631,6.21736
Italy,2020-03-11,12462,827,6.63617
Italy,2020-03-12,15113,1016,6.72269
Italy,2020-03-13,17660,1266,7.16874
Italy,2020-03-14,21157,1441,6.81098
Italy,2020-03-15,24747,1809,7.30998
Italy,2020-03-16,27980,2158,7.71265
Italy,2020-03-17,31506,2503,7.94452
Italy,2020-03-18,35713,2978,8.33870
Italy,2020-03-19,41035,3405,8.29779
Italy,2020-03-20,47021,4032,8.57489
Italy,2020-03-21,53578,4825,9.00556
Italy,2020-03-22,59138,5476,9.25970
Italy,2020-03-23,63927,6077,9.50616
Italy,2020-03-24,69176,6820,9.85891
Italy,2020-03-25,74386,7503,10.08658
Italy,2020-03-26,80589,8215,10.19370
Italy,2020-03-27,86498,9134,10.55978
Italy,2020-03-28,92472,10023,10.83896
Italy,2020-03-29,97689,10779,11.03400
Italy,2020-03-30,101739,11591,11.39288
Italy,2020-03-31,105792,12428,11.74758
Italy,2020-04-01,110574,13155,11.89701
Italy,2020-04-02,115242,13915,12.07459
Italy,2020-04-03,119827,14681,12.25183
Italy,2020-04-04,124632,15362,12.32589
Italy,2020-04-05,128948,15887,12.32047
Italy,2020-04-06,132547,16523,12.46577
Italy,2020-04-07,135586,17127,12.63184
Italy,2020-04-08,139422,17669,12.67304
Italy,2020-04-09,143626,18279,12.72680
Italy,2020-04-10,147577,18849,12.77232
Italy,2020-04-11,152271,19468,12.78510
Italy,2020-04-12,156363,19899,12.72616
Italy,2020-04-13,159516,20465,12.82943
Italy,2020-04-14,162488,21067,12.96527
Italy,2020-04-15,165155,21645,13.10587
Italy,2020-04-16,168941,22170,13.12292
Italy,2020-04-17,172434,22745,13.19055
Italy,2020-04-18,175925,23227,13.20279
Italy,2020-04-19,178972,23660,13.21995
Italy,2020-04-20,181228,24114,13.30589
Italy,2020-04-21,183957,24648,13.39878
Italy,2020-04-22,187327,25085,13.39102
Italy,2020-04-23,189973,25549,13.44875
Italy,2020-04-24,192994,25969,13.45586
Italy,2020-04-25,195351,26384,13.50595
Italy,2020-04-26,197675,26644,13.47869
Italy,2020-04-27,199414,26977,13.52814
Italy,2020-04-28,201505,27359,13.57733
Italy,2020-04-29,203591,27682,13.59687
Italy,2020-04-30,205463,27967,13.61170
Italy,2020-05-01,207428,28236,13.61243
Italy,2020-05-02,209328,28710,13.71532
Italy,2020-05-03,210717,28884,13.70748
Italy,2020-05-04,211938,29079,13.72052
Italy,2020-05-05,213013,29315,13.76207
Italy,2020-05-06,214457,29684,13.84147
Italy,2020-05-07,215858,29958,13.87857
Italy,2020-05-08,217185,30201,13.90566
Italy,2020-05-09,218268,30395,13.92554
Italy,2020-05-10,219070,30560,13.94988
Italy,2020-05-11,219814,30739,13.98410
Italy,2020-05-12,221216,30911,13.97322
Italy,2020-05-13,222104,31106,14.00515
Italy,2020-05-14,223096,31368,14.06031
Italy,2020-05-15,223885,31610,14.11886
Italy,2020-05-16,224760,31763,14.13196
Italy,2020-05-17,225435,31908,14.15397
Italy,2020-05-18,225886,32007,14.16954
Italy,2020-05-19,226699,32169,14.19018
Italy,2020-05-20,227364,32330,14.21949
Italy,2020-05-21,228006,32486,14.24787
Italy,2020-05-22,228658,32616,14.26410
Italy,2020-05-23,229327,32735,14.27438
Italy,2020-05-24,229858,32785,14.26315
Italy,2020-05-25,230158,32877,14.28453
Italy,2020-05-26,230555,32955,14.29377
Italy,2020-05-27,231139,33072,14.30827
Italy,2020-05-28,231732,33142,14.30187
Italy,2020-05-29,232248,33229,14.30755
Italy,2020-05-30,232664,33340,14.32968
Italy,2020-05-31,232997,33415,14.34139
Italy,2020-06-01,233197,33475,14.35482
Italy,2020-06-02,233515,33530,14.35882
Italy,2020-06-03,233836,33601,14.36947
Italy,2020-06-04,234013,33689,14.39621
Italy,2020-06-05,234531,33774,14.40065
Italy,2020-06-06,234801,33846,14.41476
Italy,2020-06-07,234998,33899,14.42523
Italy,2020-06-08,235278,33964,14.43569
Italy,2020-06-09,235561,34043,14.45188
Italy,2020-06-10,235763,34114,14.46962
Italy,2020-06-11,236142,34167,14.46884
Italy,2020-06-12,236305,34223,14.48255
Italy,2020-06-13,236651,34301,14.49434
Italy,2020-06-14,236989,34345,14.49223
Italy,2020-06-15,237290,34371,14.48481
Italy,2020-06-16,237500,34405,14.48632
Italy,2020-06-17,237828,34448,14.48442
Italy,2020-06-18,238159,34514,14.49200
Italy,2020-06-19,238011,34561,14.52076
Italy,2020-06-20,238275,34610,14.52523
Italy,2020-06-21,238499,34634,14.52165
Italy,2020-06-22,238720,34657,14.51785
Italy,2020-06-23,238833,34675,14.51851
Italy,2020-06-24,239410,34644,14.47057
Italy,2020-06-25,239706,34678,14.46689
Italy,2020-06-26,239961,34708,14.46402
Italy,2020-06-27,240136,34716,14.45681
Italy,2020-06-28,240310,34738,14.45549
Italy,2020-06-29,240436,34744,14.45042
Italy,2020-06-30,240578,34767,14.45145
Italy,2020-07-01,240760,34788,14.44924
Italy,2020-07-02,240961,34818,14.44964
Italy,2020-07-03,241184,34833,14.44250
Italy,2020-07-04,241419,34854,14.43714
Italy,2020-07-05,241611,34861,14.42856
Italy,2020-07-06,241819,34869,14.41946
Italy,2020-07-07,241956,34899,14.42370
Italy,2020-07-08,242149,34914,14.41840
Italy,2020-07-09,242363,34926,14.41062
Italy,2020-07-10,242639,34938,14.39917
Italy,2020-07-11,242827,34945,14.39090
Italy,2020-07-12,243061,34954,14.38075
Italy,2020-07-13,243230,34967,14.37610
Italy,2020-07-14,243344,34984,14.37636
Italy,2020-07-15,243506,34997,14.37213
Italy,2020-07-16,243736,35017,14.36677
Italy,2020-07-17,243967,35028,14.35768
Italy,2020-07-18,244216,35042,14.34877
Italy,2020-07-19,244434,35045,14.33720
Italy,2020-07-20,244624,35058,14.33138
Italy,2020-07-21,244752,35073,14.33002
Italy,2020-07-22,245032,35082,14.31731
Italy,2020-07-23,245338,35092,14.30353
Italy,2020-07-24,245590,35097,14.29089
Italy,2020-07-25,245864,35102,14.27700
Italy,2020-07-26,246118,35107,14.26430
Italy,2020-07-27,246286,35112,14.25660
Italy,2020-07-28,246488,35123,14.24938
Italy,2020-07-29,246776,35129,14.23518
Italy,2020-07-30,247158,35132,14.21439
Italy,2020-07-31,247537,35141,14.19626
Italy,2020-08-01,247832,35146,14.18138
Italy,2020-08-02,248070,35154,14.17100
Italy,2020-08-03,248229,35166,14.16676
Italy,2020-08-04,248419,35171,14.15793
Italy,2020-08-05,248803,35181,14.14010
Italy,2020-08-06,249204,35187,14.11976
Italy,2020-08-07,249756,35190,14.08975
Italy,2020-08-08,250103,35203,14.07540
Italy,2020-08-09,250566,35205,14.05019
Italy,2020-08-10,250825,35209,14.03728
Italy,2020-08-11,251237,35215,14.01665
Italy,2020-08-12,251713,35225,13.99411
Italy,2020-08-13,252235,35231,13.96753
Italy,2020-08-14,252809,35234,13.93700
Italy,2020-08-15,253438,35392,13.96476
Italy,2020-08-16,253915,35396,13.94010
Italy,2020-08-17,254235,35400,13.92413
Italy,2020-08-18,254636,35405,13.90416
Italy,2020-08-19,255278,35412,13.87194
Italy,2020-08-20,256118,35418,13.82878
Italy,2020-08-21,257065,35427,13.78134
Italy,2020-08-22,258136,35430,13.72532
Italy,2020-08-23,259345,35437,13.66404
Italy,2020-08-24,260298,35441,13.61555
Italy,2020-08-25,261174,35445,13.57141
Italy,2020-08-26,262540,35458,13.50575
Italy,2020-08-27,263949,35463,13.43555
Italy,2020-08-28,265409,35472,13.36503
Italy,2020-08-29,266853,35473,13.29309
Italy,2020-08-30,268218,35477,13.22693
Italy,2020-08-31,269214,35483,13.18022
Italy,2020-09-01,270189,35491,13.13562
Italy,2020-09-02,271515,35497,13.07368
Italy,2020-09-03,272912,35507,13.01042
Italy,2020-09-04,274644,35518,12.93238
Italy,2020-09-05,276338,35534,12.85889
Italy,2020-09-06,277634,35541,12.80139
Italy,2020-09-07,278784,35553,12.75288
Italy,2020-09-08,280153,35563,12.69413
Italy,2020-09-09,281583,35577,12.63464
Italy,2020-09-10,283180,35587,12.56692
Italy,2020-09-11,284796,35597,12.49912
Italy,2020-09-12,286297,35603,12.43569
Italy,2020-09-13,287753,35610,12.37520
Italy,2020-09-14,288761,35624,12.33685
Italy,2020-09-15,289990,35633,12.28767
Italy,2020-09-16,291442,35645,12.23056
Italy,2020-09-17,293025,35658,12.16893
Italy,2020-09-18,294932,35668,12.09364
Italy,2020-09-19,296569,35692,12.03497
Italy,2020-09-20,298156,35707,11.97595
Italy,2020-09-21,299506,35724,11.92764
Italy,2020-09-22,300897,35738,11.87715
Italy,2020-09-23,302537,35758,11.81938
Italy,2020-09-24,304323,35781,11.75757
Italy,2020-09-25,306235,35801,11.69070
Italy,2020-09-26,308104,35818,11.62530
Italy,2020-09-27,309870,35835,11.56453
Italy,2020-09-28,311364,35851,11.51418
Italy,2020-09-29,313011,35875,11.46126
Italy,2020-09-30,314861,35894,11.39995
Italy,2020-10-01,317409,35918,11.31600
Italy,2020-10-02,319908,35941,11.23479
Italy,2020-10-03,322751,35968,11.14419
Italy,2020-10-04,325329,35986,11.06142
Italy,2020-10-05,327586,36002,10.99009
Italy,2020-10-06,330263,36030,10.90949
Italy,2020-10-07,333940,36061,10.79865
Italy,2020-10-08,338398,36083,10.66289
Italy,2020-10-09,343770,36111,10.50441
Italy,2020-10-10,349494,36140,10.34066
Italy,2020-10-11,354950,36166,10.18904
Italy,2020-10-12,359569,36205,10.06900
Italy,2020-10-13,365467,36246,9.91772
Italy,2020-10-14,372799,36289,9.73420
Italy,2020-10-15,381602,36372,9.53140
Italy,2020-10-16,391611,36427,9.30183
Italy,2020-10-17,402536,36474,9.06105
Italy,2020-10-18,414241,36543,8.82168
Italy,2020-10-19,423578,36616,8.64445
Italy,2020-10-20,434449,36705,8.44863
Italy,2020-10-21,449648,36832,8.19130
Italy,2020-10-22,465726,36968,7.93771
Italy,2020-10-23,484869,37059,7.64310
Italy,2020-10-24,504509,37210,7.37549
Italy,2020-10-25,525782,37338,7.10142
Italy,2020-10-26,542789,37479,6.90489
Italy,2020-10-27,564778,37700,6.67519
Italy,2020-10-28,589766,37905,6.42713
Italy,2020-10-29,616595,38122,6.18266
Italy,2020-10-30,647674,38321,5.91671
Italy,2020-10-31,679430,38618,5.68388
Italy,2020-11-01,709335,38826,5.47358
Italy,2020-11-02,731588,39059,5.33893
Italy,2020-11-03,759829,39412,5.18696
Italy,2020-11-04,790377,39764,5.03102
Italy,2020-11-05,824879,40192,4.87247
Italy,2020-11-06,862681,40638,4.71066
Italy,2020-11-07,902490,41063,4.54997
Italy,2020-11-08,935104,41394,4.42667
Italy,2020-11-09,960373,41750,4.34727
Italy,2020-11-10,995463,42330,4.25229
Italy,2020-11-11,1028424,42953,4.17658
Italy,2020-11-12,1066401,43589,4.08749
Italy,2020-11-13,1107303,44139,3.98617
Italy,2020-11-14,1144552,44683,3.90397
Italy,2020-11-15,1178529,45229,3.83775
Italy,2020-11-16,1205881,45733,3.79250
Italy,2020-11-17,1238072,46464,3.75293
Italy,2020-11-18,1272352,47217,3.71100
Italy,2020-11-19,1308528,47870,3.65831
Italy,2020-11-20,1345767,48569,3.60902
Italy,2020-11-21,1380531,49261,3.56826
Italy,2020-11-22,1408868,49823,3.53639
Italy,2020-11-23,1431795,50453,3.52376
Italy,2020-11-24,1455022,51306,3.52613
Italy,2020-11-25,1480874,52028,3.51333
Italy,2020-11-26,1509875,52850,3.50029
Italy,2020-11-27,1538217,53677,3.48956
Italy,2020-11-28,1564532,54363,3.47471
Italy,2020-11-29,1585178,54904,3.46359
Italy,2020-11-30,1601554,55576,3.47013
Italy,2020-12-01,1620901,56361,3.47714
Italy,2020-12-02,1641610,57045,3.47494
Italy,2020-12-03,1664829,58038,3.48612
Italy,2020-12-04,1688939,58852,3.48455
Italy,2020-12-05,1709991,59514,3.48037
Italy,2020-12-06,1728878,60078,3.47497
Italy,2020-12-07,1742557,60606,3.47799
Italy,2020-12-08,1757394,61240,3.48471
Italy,2020-12-09,1770149,61739,3.48779
Italy,2020-12-10,1787147,62626,3.50424
Italy,2020-12-11,1805873,63387,3.51005
Italy,2020-12-12,1825775,64036,3.50733
Italy,2020-12-13,1843712,64520,3.49946
Italy,2020-12-14,1855737,65011,3.50324
Italy,2020-12-15,1870576,65857,3.52068
Italy,2020-12-16,1888144,66537,3.52394
Italy,2020-12-17,1906377,67220,3.52606
Italy,2020-12-18,1921778,67894,3.53287
Italy,2020-12-19,1938083,68447,3.53169
Italy,2020-12-20,1953185,68799,3.52240
Italy,2020-12-21,1964054,69214,3.52404
Italy,2020-12-22,1977370,69842,3.53207
Italy,2020-12-23,1991278,70395,3.53517
Italy,2020-12-24,2009317,70900,3.52856
Italy,2020-12-25,2028354,71359,3.51807
Italy,2020-12-26,2038759,71620,3.51292
Italy,2020-12-27,2047696,71925,3.51248
Italy,2020-12-28,2056277,72370,3.51947
Italy,2020-12-29,2067487,73029,3.53226
Italy,2020-12-30,2083689,73604,3.53239
Italy,2020-12-31,2107166,74159,3.51937
Italy,2021-01-01,2129376,74621,3.50436
Italy,2021-01-02,2141201,74985,3.50201
Italy,2021-01-03,2155446,75332,3.49496
Italy,2021-01-04,2166244,75680,3.49360
Italy,2021-01-05,2181619,76329,3.49873
Italy,2021-01-06,2201945,76877,3.49132
Italy,2021-01-07,2220361,77291,3.48101
Italy,2021-01-08,2237890,77911,3.48145
Italy,2021-01-09,2257866,78394,3.47204
Italy,2021-01-10,2276491,78755,3.45949
Italy,2021-01-11,2289021,79203,3.46013
Italy,2021-01-12,2303263,79819,3.46547
Italy,2021-01-13,2319036,80326,3.46377
Italy,2021-01-14,2336279,80848,3.46055
Italy,2021-01-15,2352423,81325,3.45707
Italy,2021-01-16,2368733,81800,3.45332
Italy,2021-01-17,2381277,82177,3.45096
Italy,2021-01-18,2390102,82554,3.45399
Italy,2021-01-19,2400598,83157,3.46401
